listening_hours,skip_ratio,playlist_created,days_since_login,premium_days,liked_songs,podcast_usage,social_shares,churn
8.920134056932536,0.09495458974641754,8,28,821,207,1,2,0
15.396514907663327,0.2044828791527154,10,1,507,185,0,5,0
6.101109348631544,0.0560373955187642,5,6,230,190,0,1,0
14.102535797692648,0.3563508424158458,10,45,909,209,1,5,0
3.4988965245929826,0.2280906891067783,10,46,923,181,0,1,1
17.09928555014682,0.04635164693791926,7,30,320,190,1,2,1
8.377525027178216,0.31552507500322524,12,30,586,212,1,2,0
3.1404938268641356,0.07740460037064538,7,41,771,202,1,5,0
15.8263858472169,0.28506847860803375,7,19,394,196,0,2,0
19.50087983118385,0.17011972351980148,19,18,277,195,0,4,0
14.368018408709816,0.3287175407065679,12,1,301,229,1,4,0
3.6383583142573617,0.14932757996117804,11,41,356,214,0,4,1
18.65944847711574,0.12561952301171242,7,12,509,199,1,3,0
8.549794865103317,0.08473995946429234,7,43,736,184,1,3,1
18.22398851357531,0.21556560754278278,4,17,558,204,1,2,0
15.758441537853647,0.5044442242408835,8,28,104,194,1,5,1
16.41301138044674,0.057653453838952956,4,38,128,214,0,4,0
13.917433815169188,0.04020184659219662,6,3,709,195,0,3,0
15.299057511072558,0.3504724428790435,7,42,560,193,0,1,1
0.0,0.05014887638329416,18,36,53,220,1,2,0
8.13463427524822,0.5205816028770187,9,7,635,181,0,5,0
7.334117654234894,0.37096772434698916,12,26,554,196,1,3,0
4.880755700502988,0.2546777051415861,6,20,56,204,1,3,0
14.442167567599764,0.06671350522861148,5,27,352,199,0,5,1
0.0,0.5226287571739294,4,23,555,181,1,1,1
17.748165065772167,0.09568247909849,11,38,873,185,1,6,0
12.209036826620308,0.3829356591835162,6,2,307,186,1,5,0
20.303550054324184,0.14135717110066723,2,5,754,188,1,3,0
13.055099835407779,0.23134096573247684,7,28,140,198,1,3,0
14.195127710443167,0.27274050577969544,7,42,156,183,0,3,0
9.6303407780903,0.4341168451478812,7,10,457,212,1,5,0
17.96241485938263,0.15288582058425015,5,0,967,187,0,3,0
13.906021362588598,0.2100747089348404,11,21,550,195,0,2,0
22.555568952030427,0.09916064612636037,8,52,149,191,0,2,0
2.353182144627109,0.5630592246210282,8,58,10,196,1,4,1
3.64445885219385,0.17787487836681745,10,5,335,223,0,2,0
14.025547735003311,0.45679933275314843,7,54,859,201,1,3,1
11.333564905535585,0.5482134596025376,11,25,697,183,0,3,0
15.266550815864502,0.4184649578950721,3,46,581,223,1,1,0
10.295707202371064,0.06714365653631091,2,16,938,224,0,1,0
18.386617511464223,0.3938090029604323,6,28,796,201,1,5,0
10.927376449811927,0.5013137627755364,6,7,119,205,0,1,1
6.607012390729059,0.17648775871613034,8,5,340,204,1,3,0
13.144910615365587,0.4492151314324625,7,39,272,218,0,4,1
8.563247776982745,0.6609171782430033,11,6,946,219,0,1,1
11.317667949925534,0.12493758958591056,12,23,914,215,0,5,0
15.604650916798077,0.14559345033030124,5,21,492,191,0,2,0
5.93243382013447,0.24510037182188638,9,32,273,205,1,0,0
7.581741670242412,0.44668177955323785,4,46,371,193,1,1,1
9.958382551034527,0.1460281806891349,7,52,528,194,0,3,0
0.3182109646216862,0.37888226280464005,10,8,65,195,0,0,0
15.341439243907336,0.36255794312293593,6,58,277,192,1,3,1
9.185738949273029,0.08997657478036931,11,39,365,197,0,3,1
19.137897248776586,0.2667603858953624,10,21,206,216,0,4,0
14.533334811968329,0.28845960902381734,5,8,123,189,0,3,0
13.782718534197416,0.7273656460577251,1,32,895,226,1,4,0
18.518099396916522,0.18691223256956033,8,34,558,202,0,1,0
11.06132542586743,0.280570318131933,4,39,681,222,0,2,0
23.799953260313416,0.36001322649912276,9,16,741,194,1,2,0
3.861271563179539,0.49934638985919355,5,44,817,200,1,6,1
7.895219428406004,0.3106988797506039,15,23,632,182,0,5,0
10.938107430370458,0.7249480019759255,8,31,0,212,1,2,0
5.200263295091997,0.45659414229101886,12,10,749,189,1,1,0
27.978194697344875,0.12459958311105183,9,54,961,212,1,2,0
6.222584528426936,0.1627301801699414,7,10,873,187,0,4,0
13.669990817827465,0.13862192952674338,10,43,789,207,1,4,0
11.152752132280845,0.09484178841168016,11,12,436,214,1,3,0
19.636615977564784,0.7226221354762487,9,32,12,206,1,4,1
16.96509861720039,0.24700016282926746,6,49,975,186,1,5,0
0.0,0.12664215179815447,8,51,598,190,1,2,1
1.3209033527706957,0.027043059106710846,6,25,903,188,0,4,0
9.023728127909472,0.3789885319612934,6,12,653,210,0,5,0
15.222555750239085,0.15069088880894493,4,39,977,200,0,7,1
18.86193261254441,0.401716176335988,4,11,140,192,0,1,0
9.57136712002909,0.0291753723048977,9,32,815,214,0,2,1
19.571460068612154,0.6566130839733051,7,16,878,216,0,2,0
10.446073359412129,0.04180754277757337,4,6,7,202,1,2,0
15.622083407631145,0.2936740330316611,8,5,857,208,1,3,0
15.532791838868636,0.18610983117423582,6,23,563,206,1,1,0
13.28020370915342,0.026061633581458757,4,42,449,174,1,4,1
1.5802498881969989,0.3131901288665864,8,53,788,186,1,4,1
15.692819237470257,0.23164283152053294,6,8,793,180,0,4,0
19.512008719795475,0.1448689963740052,10,22,443,198,0,3,0
6.623076862398628,0.3263969923951845,10,28,406,214,0,4,1
24.59188619896061,0.0214867865104839,8,33,564,185,0,3,0
11.83409359122378,0.2599129897506015,7,16,860,199,0,5,0
9.846577395270305,0.22584875609063423,10,13,218,194,1,2,0
14.608827029737974,0.09088197317284609,9,48,93,219,0,2,0
5.031724891949348,0.24645167004265747,6,26,968,209,1,3,0
19.277468084264914,0.21027491913194474,8,25,449,194,1,2,0
9.915344017588803,0.24655930482061694,4,32,32,222,0,1,1
5.555441578523016,0.254285266037782,8,27,580,196,0,3,0
11.562149498960629,0.11590668158339228,7,45,909,216,0,1,0
16.474997471307567,0.13245221404526686,8,32,903,198,1,1,0
12.142944015135358,0.09878377635210607,6,49,182,194,0,3,0
17.669572755598153,0.33209704847317906,10,4,983,192,0,1,0
12.293445957614821,0.0792773780573424,5,45,876,194,1,5,0
16.41039717432338,0.4053097528154508,11,3,910,207,0,5,0
25.39797225993616,0.1760199901187983,14,54,943,177,1,2,0
19.823188877426247,0.19488351836065648,10,11,151,195,0,2,0
15.205459435898987,0.536998768952975,7,33,652,203,0,2,0
16.683318894136693,0.13187495323678505,12,16,119,215,1,2,0
0.0,0.585743604413498,6,50,493,209,0,5,1
14.15449969406612,0.47795347338675886,12,38,721,198,0,3,1
12.216800392337516,0.3340934561590366,5,7,844,212,1,5,0
4.136136941895094,0.16283591353836646,11,55,529,199,1,0,1
6.845231872585424,0.2841330267193804,11,46,761,206,0,6,1
15.11293599052821,0.4052206609545562,13,23,786,231,0,5,0
5.910999761257697,0.25591283650044333,11,39,637,200,1,3,1
9.029589232364222,0.26889948550083875,8,12,783,198,0,0,0
16.399757909135694,0.15027963286754376,8,2,19,201,0,4,0
11.212128917354077,0.07949397204489901,4,6,643,213,1,5,0
16.06371740470268,0.06984381811507491,7,55,431,192,1,3,1
9.341874585697031,0.423620324888434,12,37,732,204,0,0,1
10.948076460126739,0.32426065160545514,8,37,363,187,1,3,0
13.121000774959061,0.16215836687439233,9,36,217,225,0,4,1
4.263199101280322,0.08453322191846625,8,22,808,197,0,4,0
9.702517472730275,0.12327246512405796,5,46,735,214,0,0,1
8.62201824951909,0.172437950224606,7,43,997,225,0,2,1
2.2233249744020203,0.20144654659789737,7,13,618,211,0,2,0
9.418494843885352,0.13196748288831509,9,39,475,205,0,0,0
4.004494388254553,0.26884045025144204,5,29,322,211,0,3,1
22.49165373171774,0.3135086558238002,12,51,956,195,1,2,0
20.098159366085333,0.5246134375891033,5,34,628,189,1,3,0
2.939791799602677,0.2023278092686038,9,11,850,203,1,5,0
15.77339954310014,0.4385816513512272,10,40,845,212,0,3,0
4.820645263241957,0.4556617472039018,6,20,793,213,1,3,0
14.09006984782441,0.5813792995064613,5,3,364,203,1,2,0
8.934629907817788,0.3195440718677892,5,23,315,198,0,3,1
4.017106988441778,0.10042214912598889,4,46,175,192,0,0,1
10.404750021474841,0.1016373769652473,3,1,734,223,0,1,0
16.43359096888753,0.2996755085324711,4,7,605,203,0,4,0
8.369693722795422,0.16469229019575907,10,46,571,179,1,2,1
12.572351219250253,0.1082460551625099,8,53,841,217,0,2,0
10.97322223589085,0.16722827524202238,10,5,902,213,0,4,0
16.93297637082133,0.06397047344009264,9,2,315,202,0,2,0
14.852071201415487,0.28392230132729723,5,0,903,211,1,1,0
4.950080736336356,0.20556272089027516,10,4,735,192,1,1,0
9.413690121994893,0.3658901011672483,5,37,7,204,1,1,1
22.24485266495673,0.2556985693252141,8,19,940,212,1,6,0
14.774503099541228,0.2513446978672557,8,29,849,191,1,4,0
1.0082661978060994,0.07279578424973222,4,2,943,180,1,8,0
16.209179258756425,0.43680233311339556,8,10,534,200,0,2,0
7.996331868835726,0.3112431416653908,4,14,606,196,0,0,1
13.286467304986306,0.4723824139081252,10,50,762,227,1,3,1
18.070727138725534,0.4858715398796675,11,39,242,205,1,5,1
7.440344045912645,0.4970018690938533,11,46,755,216,0,1,1
15.37596242120651,0.22639879063120655,10,21,555,223,1,2,0
10.527209816261353,0.6104195998881973,10,45,521,201,0,4,1
7.717283132116361,0.4482757454489128,9,51,271,191,1,2,1
14.546927204741237,0.3798359992675861,12,54,73,211,0,2,1
12.713037186897946,0.04928419298616894,8,14,2,183,1,3,0
13.116736672661252,0.6317322681000718,6,32,821,178,1,4,1
7.5924867619588365,0.19407778545384125,12,9,679,190,0,5,0
18.934586470162138,0.06740458698043057,8,38,488,198,0,0,0
17.49054352626991,0.20610781005922707,9,52,746,205,1,8,0
20.34491363204446,0.4959523550950861,4,18,967,204,1,2,0
3.6759029535833534,0.28089142836218006,7,49,544,217,0,5,1
11.387348350346452,0.16821211969453906,5,50,146,196,1,3,1
0.0,0.21222671321602665,7,4,713,205,0,1,0
12.83542929380191,0.3003947795517813,13,12,837,191,1,3,0
17.106156069983317,0.2863210066117617,9,45,177,197,1,2,0
11.812095691573884,0.32750627891114653,13,52,331,199,0,1,1
14.58660189764891,0.24293338894059588,8,20,835,185,0,3,0
1.4112547072124642,0.2340164894068982,9,49,881,202,1,2,1
7.2800565249860085,0.26583805616977396,12,59,148,212,0,1,1
20.712067024615997,0.27610144613842175,7,39,199,170,0,2,0
18.53612174332496,0.10494319593946452,7,27,155,187,1,5,0
12.776539019327293,0.21794690773001354,4,45,703,204,0,6,1
10.70058301684577,0.2773414007767119,11,12,779,188,1,1,0
9.632452798508211,0.08277983761363453,2,9,295,215,0,2,0
15.239845812247165,0.25063999361630596,4,14,740,194,1,5,0
4.171602590524433,0.18081232352921325,10,35,407,211,1,3,1
4.187276096852235,0.3099764145421676,11,59,307,199,1,5,1
15.903601638238788,0.6794450170496765,7,45,639,194,0,4,1
3.659999898293565,0.3939142867313202,4,0,51,193,1,5,0
6.711519877367562,0.37285615344653744,11,15,281,183,0,3,0
18.536004572747025,0.2615377391025648,4,45,778,192,0,2,0
13.758302252500657,0.08550391139934434,10,12,70,197,1,1,0
19.509348056953293,0.4679184147594304,11,51,418,206,0,2,0
0.0,0.2889171339129374,6,45,847,206,0,4,1
15.739110231369317,0.28596885724177784,12,12,407,200,1,5,0
3.6876067009154028,0.3951879658146572,5,21,4,191,0,3,0
14.328835759149595,0.21513627565548116,6,3,749,210,0,3,0
23.489820225860242,0.3456094385678734,7,6,229,200,1,4,0
11.58745169691034,0.18736004218547717,7,9,112,194,1,4,0
18.178499514787184,0.15211731664135866,9,34,966,194,1,5,0
11.447483284344692,0.27091469204196256,13,11,883,203,1,3,0
8.967395212461184,0.021737871060712934,8,49,120,182,0,1,1
10.366142846090572,0.14804935881019773,10,44,203,181,1,1,1
13.039240065809837,0.5451427161016672,10,26,672,204,0,5,1
17.54592145362733,0.14433254065021367,8,16,966,195,0,5,0
11.92568630239995,0.1317654323185898,4,42,390,161,0,1,1
11.344406784264647,0.12509476647437043,11,15,817,213,1,2,0
13.17108281414684,0.24019662727899,6,55,471,176,0,4,1
4.388801337029904,0.11429292169680284,9,1,865,202,0,6,0
14.708672174436892,0.38357903633907825,10,20,845,201,1,2,0
2.7488958842868296,0.4387429764034926,9,2,81,200,0,0,0
17.468550777562278,0.7256943469020968,9,13,823,200,0,2,1
5.076084538241334,0.14691665537688162,2,13,374,208,1,2,0
20.087603065568896,0.17256345061091682,10,34,411,206,1,6,0
12.770344471874624,0.32948358948801554,14,44,964,212,1,3,0
0.35459376753113503,0.19502455769649282,9,41,309,207,1,1,1
15.133833409682158,0.043516659178325444,10,41,90,217,0,2,0
10.338698773743037,0.5209875519977151,10,55,665,211,1,7,1
3.6308391278919814,0.3225152432582022,4,43,177,213,0,2,1
10.228784666592635,0.4394580693163279,10,40,724,206,1,6,1
21.660372907485808,0.04240891139594677,8,3,105,217,1,5,0
13.590340255338841,0.5525287612422247,6,35,539,199,1,6,1
5.595296614157322,0.40575342067255016,5,58,881,187,1,5,1
7.066560482084919,0.22315141730168542,6,26,893,210,0,2,0
10.478890452035936,0.19641578598397896,9,39,405,194,1,2,1
15.542514012515282,0.40400608095891366,7,11,303,176,1,3,0
13.504928351939663,0.47042281564631516,4,43,707,204,1,3,1
13.486161723099588,0.5202241695286041,6,21,544,206,1,1,0
11.625216551942362,0.151065331038763,3,10,584,194,0,3,0
13.40679939391144,0.14020669783604847,9,55,531,177,1,4,1
25.616460377297138,0.11031791239078183,9,15,560,203,1,3,0
14.466078387329839,0.20397452046728157,11,38,237,204,0,3,0
11.274016234534873,0.32626929339059796,13,46,762,181,0,1,1
2.367777413488092,0.23269380900145525,10,59,610,183,0,2,0
15.19566995564722,0.397086215091085,8,45,873,189,1,7,0
13.464786485541916,0.05721152097929897,12,37,659,210,1,3,0
8.834159547649989,0.40793560282222663,8,3,642,202,0,2,0
14.91742764542328,0.07402437698511724,8,44,74,222,0,1,0
13.220872138622568,0.23806151804479803,11,11,731,190,0,2,0
9.015729111723305,0.3276742045761358,8,5,572,203,1,1,0
0.16144870897771568,0.5093410068604504,12,14,277,197,0,6,0
10.062165755301022,0.1943213702867215,5,13,75,192,0,1,1
9.807418300838668,0.28706590573557267,8,47,420,188,0,4,0
10.150705475996945,0.18124345973946254,5,20,338,197,1,3,0
7.70237555808754,0.5889234974850263,6,25,489,196,0,6,0
8.561506057036302,0.2931548269047131,5,57,700,216,0,2,1
8.897704851577332,0.2744055092267074,8,34,467,202,0,2,0
13.386746716939708,0.31264735314610753,10,20,710,192,0,2,0
16.246043549062833,0.11612410696607099,8,58,903,230,0,2,0
9.145373793518342,0.2860484773025813,10,16,78,220,1,2,0
17.933413779582004,0.4939577878832098,19,54,143,200,0,2,1
0.7481684657032392,0.17940805976455815,9,47,586,215,0,5,1
14.123768687283976,0.37698315010447675,7,26,407,211,1,3,0
15.014032518067076,0.2751321031396073,12,32,706,206,1,3,1
18.42374963769302,0.5452200695904329,7,57,674,203,1,3,1
8.14057714547717,0.4343337038904286,7,59,380,214,1,0,1
1.376160220536006,0.518048026767603,7,5,385,175,0,2,0
4.614157550537313,0.20674585049249514,6,37,217,213,0,8,1
16.657055453174745,0.4087806741415772,9,23,341,201,0,2,0
14.544424058270732,0.10757086775565901,7,13,270,193,1,6,0
22.243242698714994,0.2397989067619561,8,59,84,179,1,1,0
12.460213037692432,0.38912833664671925,8,25,908,208,0,5,0
8.271624031076234,0.2809531186566602,6,21,780,213,0,0,0
6.832962937724213,0.48037131637357866,5,30,349,209,0,5,1
14.101015874175937,0.34133561873674034,11,29,82,226,0,5,1
15.897993209743364,0.1481770121492167,4,20,907,218,1,2,0
15.260856368678347,0.022241600775436254,4,55,581,190,1,3,1
14.760169242860044,0.0770985053126312,7,15,146,210,0,1,0
8.932072194834427,0.3617761506716856,3,21,885,187,1,7,1
8.81429550053868,0.15543970263028434,8,35,235,201,1,4,1
13.70693402527165,0.3844268100310653,8,29,599,201,1,1,0
17.430056660960794,0.04186027900475801,7,34,247,209,1,6,0
9.115841370166875,0.1587961083091503,8,33,87,202,1,2,1
13.502165329089225,0.33642934659438184,7,41,776,221,1,3,0
2.745214016728772,0.23733067908360014,9,26,287,189,0,2,1
22.437609874498595,0.4111033344911725,8,22,458,215,1,8,0
6.1954791164327325,0.2191265256203546,9,0,257,218,1,0,0
25.773168743258918,0.28351019073396416,5,22,200,204,0,2,0
17.641897568586938,0.6495421859071867,8,52,954,187,1,3,1
11.835905158789672,0.09814578229768113,6,20,531,188,1,3,0
9.092054936301253,0.4395157301375918,5,29,519,194,0,2,0
9.44871791660488,0.20061979170319164,10,5,339,188,1,1,0
15.698708907669152,0.4823865565597821,5,55,994,172,1,6,0
13.097224955694701,0.3409654253523501,5,7,574,206,0,4,0
0.0,0.3104967407034998,6,25,799,187,0,2,0
17.651110832562225,0.39019763802457813,6,9,680,194,0,3,0
13.26498339190109,0.3019910480357098,7,53,391,192,0,4,0
10.25932182025954,0.5531406222612962,7,42,2,195,0,3,1
2.704656827897402,0.23338396903676328,15,37,238,214,0,1,1
14.967398636339027,0.29702136006775043,5,49,997,196,0,7,1
9.080230449588498,0.09221304217465214,8,15,754,218,0,2,0
9.909975214498546,0.281544427155253,5,17,970,201,0,5,0
19.003703381522428,0.2107811741259715,6,17,374,212,0,1,0
16.441717358822263,0.11711797816149691,11,26,952,220,1,2,0
12.494524594095745,0.4838291467052415,8,25,341,194,0,2,0
14.12354057521004,0.15825981327698366,12,24,962,209,0,2,0
16.15635281061749,0.6003934498888585,8,2,658,193,0,1,0
8.177269028580103,0.23589667075854306,10,38,158,203,0,0,1
14.848442316530832,0.18245148146619117,8,47,135,182,1,2,0
15.742118085355939,0.16050930703501293,14,13,444,203,1,2,0
16.0583974471788,0.1094481571564814,10,27,399,221,1,2,1
2.3501997416588356,0.18954968809682285,8,24,777,198,1,4,0
0.6909040143217737,0.34095452915155794,9,14,203,202,0,3,1
16.59230550315722,0.31696184414357237,6,19,942,201,1,1,0
15.337663533189225,0.3731806599305084,3,12,330,215,1,3,0
7.8822808235997845,0.24459345147138162,6,3,47,193,1,3,0
6.710835843621311,0.17214120641725617,7,52,610,208,0,2,1
19.712415248738488,0.4690190973684343,9,41,655,197,0,3,0
16.100100182933318,0.23770199297812636,10,58,816,214,0,4,0
10.706062175380849,0.4626982891725652,6,46,97,209,0,2,1
13.312542783485403,0.2504535760283216,7,47,498,192,1,3,0
13.737276759044514,0.5840492829591363,7,24,705,206,0,3,0
5.16038489680766,0.42289185705606147,5,6,600,194,0,2,0
15.045621150602265,0.29251515251068877,10,4,155,167,1,1,0
8.822043262786808,0.3646972575211403,11,37,96,203,1,4,1
9.81048280513389,0.38497711083880143,11,24,229,165,0,2,1
14.215512835072683,0.2703214916310911,8,26,97,197,1,8,0
12.362389477694016,0.14853318826918546,7,16,479,210,1,1,0
15.442774344185086,0.3764780927824911,9,48,196,217,0,2,1
8.40427927258628,0.28844224594260087,5,16,505,201,1,1,0
18.481055911976398,0.4613260373207722,14,59,681,209,1,4,1
22.308055025057996,0.3015406873380597,10,33,685,201,0,2,0
18.164383159522732,0.3040031820182435,7,16,630,189,1,3,0
6.072931392486244,0.2647918096684712,10,40,262,195,1,5,0
9.052466337661865,0.2432402382629601,5,46,696,220,1,3,0
19.536746354918293,0.2925743304954456,6,29,305,196,0,1,1
30.372449152325327,0.4997869927775734,7,41,372,190,0,0,0
6.620011336834162,0.04804743526893281,5,58,332,178,1,4,1
19.07902676317174,0.5967553688172409,5,8,619,199,0,1,0
10.420836354425276,0.06241906886028472,10,16,156,211,0,1,0
9.357994582979712,0.19342847792280937,7,5,240,203,1,1,0
12.536458387605427,0.1127288060301765,12,53,943,208,1,1,0
10.28475672409161,0.0669784710076927,10,35,319,196,0,2,0
15.63060599485071,0.5068645079809784,14,57,531,202,1,1,1
19.447882726194297,0.38822314429384347,6,29,579,204,1,4,0
4.7802180493955095,0.5946568818487551,10,19,560,214,0,2,1
11.704467014146887,0.17630144588049296,5,23,932,194,0,4,0
8.95126777559317,0.12387371586589453,5,6,214,195,1,2,0
10.234418253145094,0.17500010070674094,8,48,38,197,0,2,1
9.242282549089772,0.463879915436881,10,13,874,202,1,1,0
15.62515597531493,0.5235072066753645,13,54,138,186,1,2,1
9.342525524575727,0.45192515524368104,11,51,841,194,1,7,0
16.53840078661474,0.45762356642055285,8,50,611,210,1,7,0
18.17277227855702,0.2158020654228188,6,7,211,192,0,2,0
7.454792391803421,0.3833925723968339,9,10,923,215,1,1,0
1.717275456349718,0.10139411681659874,8,55,853,202,1,2,1
12.234831625707262,0.23533689585711418,5,49,164,203,0,5,1
5.579204014499215,0.257489944372867,7,16,37,209,0,5,0
14.976458377755344,0.15109132663304234,12,50,270,200,1,1,0
9.188752473272551,0.36185372106451785,9,31,42,184,1,8,0
16.563560609765574,0.09032950261689214,10,55,529,233,1,1,1
5.9696958432011735,0.3945884085354372,10,27,78,181,1,3,1
10.333178000151275,0.15461538646546327,5,34,534,224,0,5,0
12.944094513727494,0.44715149858669706,6,26,742,195,0,1,1
10.165893363279281,0.10423661906644625,9,21,211,189,0,1,0
19.124515382288564,0.20142251880845644,5,37,223,204,1,5,1
20.909418467880332,0.4225324596843735,12,15,745,214,1,3,0
12.120373008813639,0.2765641286796994,14,19,256,216,1,5,0
2.2138243844842123,0.02512028582961595,11,21,411,209,0,6,0
8.601845626335084,0.21517349104728145,5,3,827,214,1,7,0
4.827319468760072,0.1749360370059962,9,58,666,181,0,1,1
14.137037850479752,0.19551572111834703,4,4,296,206,1,3,0
12.416982619697428,0.16430115088318306,5,57,14,212,1,1,1
14.208061053718879,0.05223817522165306,4,15,138,187,0,5,0
15.852758927087319,0.3732803591908051,4,15,118,175,1,3,0
13.580776402070116,0.49059253636546346,9,6,494,176,1,5,0
0.0,0.20207689227293835,5,5,735,212,0,2,0
15.86025928193176,0.15407223703785589,9,32,918,212,1,1,0
25.075153711032755,0.3362845573944331,11,50,310,167,1,6,0
13.88664236466728,0.7556642126177341,5,56,215,182,0,3,1
11.597667720694652,0.3712302544316712,9,24,579,216,0,2,0
6.408931071472796,0.25170504460812687,12,34,329,196,0,1,1
7.213407583309133,0.10114338489203009,12,25,240,180,1,2,0
19.26222702944309,0.564391676837444,7,8,316,214,0,3,1
15.22418373736596,0.3030053167868626,8,10,360,215,1,2,0
1.2876917041512996,0.4334987880595739,7,53,146,190,0,2,1
9.470370066002666,0.22768586831296753,7,21,45,191,1,4,0
20.054854539149495,0.1914480793354338,10,49,709,224,1,6,0
17.202460016690324,0.2931909498144873,10,58,319,207,0,5,0
15.352294450981741,0.3524729212279748,6,27,714,206,1,2,0
18.855265967416326,0.39399439927257424,9,10,836,197,0,1,0
15.043790634587673,0.5410800234953791,7,58,830,221,0,5,1
15.751101883826564,0.6291131712897147,8,39,23,185,1,2,0
15.123715971555015,0.37896206465239735,11,12,55,195,0,3,1
15.276168578332557,0.24781891524202795,6,56,846,192,0,3,0
18.340437726096248,0.2991181775815812,10,14,378,207,0,1,0
11.208765369467471,0.4294179376715829,10,3,85,190,1,2,0
16.717600621218235,0.12170788189141149,8,27,770,207,1,2,0
16.694592188413385,0.11559343859573655,9,23,633,191,1,4,0
11.45233974567635,0.034753071411992686,9,0,438,173,0,5,0
6.824361359627604,0.6196433803971542,3,4,194,203,1,2,0
16.891665153444826,0.24863981486968634,3,2,486,221,1,1,0
7.487136618394375,0.23363811683938604,3,38,692,189,0,1,0
11.247380040565918,0.541482704548688,7,26,667,192,0,5,0
5.8704856140385235,0.23054685136260633,17,12,20,195,1,2,1
14.873884618370743,0.09440122523457654,15,38,125,206,0,6,0
16.087695493033305,0.1987385682145426,7,0,57,208,0,4,0
6.103173723189151,0.5543785230722038,8,0,980,186,0,3,0
9.76009398876149,0.1636956246016947,7,37,652,206,0,1,1
9.421505899364522,0.10418100320825877,7,31,561,200,1,1,1
15.845925412275484,0.2647458070699562,6,10,4,186,0,2,0
5.673281195946442,0.4485061102748026,7,31,371,203,0,2,0
16.70801648964825,0.6922814523825354,11,27,415,213,0,1,0
15.055472010180111,0.261506121243972,13,18,128,194,0,4,0
14.974319340541937,0.6874696421225018,6,25,896,220,0,3,0
19.73198627489998,0.2059058419719821,9,29,156,218,0,4,0
19.20161758149613,0.18739531394891612,7,32,839,184,1,3,0
16.508758152494647,0.2286979840619747,7,49,925,207,1,2,0
10.411019191215495,0.1423797118998735,6,54,630,177,1,7,1
18.988243468073513,0.25992957703939656,8,11,203,207,0,4,0
23.86001250459276,0.1449999636605436,6,29,0,189,1,4,0
10.480123084144866,0.10236453564912538,2,16,299,206,1,6,0
5.643710129353545,0.4142436142715812,9,46,48,205,1,7,1
1.686191436492118,0.6246267744465542,8,11,330,175,1,2,1
19.019910387398834,0.3291911811785621,10,46,327,166,0,3,1
13.546981052560723,0.1313550096948217,11,29,195,206,1,3,0
8.364405679480859,0.33535537184508274,6,3,39,187,0,4,1
13.83442642134776,0.2445401478915323,6,50,37,205,1,4,0
16.490156634773523,0.05577733805262454,9,1,32,180,1,5,0
5.685163176584731,0.37223581599966593,8,23,321,196,0,1,0
12.85846290948194,0.3797690548589982,5,35,129,216,1,5,1
12.071394577652008,0.4017576710856971,6,37,953,217,1,2,0
15.109062585206738,0.6682453104677761,6,57,430,208,0,1,1
1.2598103856415364,0.29773478596467085,7,45,882,197,0,4,1
9.81347370785525,0.17942060367622542,10,30,417,206,0,3,0
23.75679134784402,0.47075407898925486,2,40,660,212,1,2,0
15.119243900319194,0.38637873874954476,6,20,68,188,1,3,0
14.72062432491927,0.49392999902164936,13,53,311,200,0,3,1
21.10716020082956,0.36300584134797587,5,44,30,206,1,3,0
11.612389372328538,0.5203334986714038,6,22,229,200,0,1,1
11.344116712861679,0.11771638417218959,10,26,603,198,1,2,1
12.472779330274957,0.35277701122201977,15,24,869,211,0,7,1
3.872095376451554,0.32765109932059266,1,39,90,182,0,6,1
26.33650877485227,0.43274009510685474,6,58,590,206,1,4,0
12.081668834963743,0.4998364478512845,10,26,456,200,0,7,0
15.71749591341148,0.23064045647452366,13,27,320,194,1,5,0
13.293146116816272,0.27201459059461336,9,51,37,199,1,1,1
16.013304242693135,0.2797293136494962,10,50,920,194,1,4,1
18.96754654542066,0.3060953873814722,7,28,462,207,0,4,0
8.210464776282038,0.20810497900506106,6,33,324,187,0,6,0
17.61349908606342,0.09973244707934908,13,37,687,194,1,4,0
10.717046530884067,0.4853875083243628,7,49,120,214,0,4,1
5.787367098761712,0.3191737624719525,8,21,520,178,1,0,0
15.50840614388836,0.6602231832114717,11,15,209,213,1,4,0
14.505150190834803,0.17645778530664985,2,3,987,207,1,9,0
15.15978041165379,0.40218695381274583,8,41,999,226,0,4,1
9.442410431939173,0.38261671144239817,7,7,765,183,0,2,0
13.795836761705953,0.1479737544911407,10,38,831,192,1,2,0
4.033415694325955,0.1569892040102302,15,33,761,196,1,3,1
14.414971949728983,0.27763054593629183,10,30,506,226,0,1,0
6.07995634224833,0.5338538900122571,9,50,24,197,1,4,1
11.734990091049662,0.40012978358954604,8,42,665,205,0,4,0
12.206954207099201,0.08952699209127488,11,32,536,214,1,4,1
19.737792186916053,0.44361483213053526,11,33,554,205,0,4,0
18.70021161462684,0.22544122456503507,9,33,731,177,1,2,0
5.235208201360937,0.11017757906506317,6,53,11,180,1,2,1
27.050877986352646,0.5112126785530843,3,10,839,198,0,4,0
18.37053129355119,0.21255816009213213,11,57,250,173,1,3,0
7.005144642107927,0.39179551622970993,5,27,42,163,1,6,1
10.768681529246626,0.28193924707351303,13,43,33,188,0,2,1
13.727815728020776,0.2727011732309546,7,38,647,191,0,3,1
20.73536246144444,0.2902856639996028,8,21,56,201,1,2,0
19.262762081210244,0.19518568575829676,13,55,695,200,1,4,0
